time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.028,0.029,0.028809523809523813,0.029,0.00039267672624930137,0.024,0.025,0.024250000000000004,0.024,0.00043301270189221973,0.168,0.168,0.16800000000000004,0.168,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04615000000000001,0.046,0.00035707142142714273,0.026000000000000002,0.027,0.026050000000000007,0.026000000000000002,0.00021794494717703312,0.232,0.234,0.23295,0.233,0.0003840572873934307,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.111,0.111,0.11100000000000002,0.111,1.3877787807814457e-17,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,32,32,4096,11008,32768,True,624,8
0.028,0.029,0.028761904761904766,0.029,0.0004259177099999603,0.024,0.025,0.024100000000000003,0.024,0.00030000000000000024,0.168,0.168,0.16800000000000004,0.168,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.232,0.234,0.23280000000000003,0.233,0.000509901951359279,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.111,0.111,0.11100000000000002,0.111,1.3877787807814457e-17,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,32,32,4096,11008,32768,True,616,8
0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.168,0.168,0.16800000000000004,0.168,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.232,0.234,0.23289999999999997,0.233,0.0005385164807134509,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.111,0.111,0.11100000000000002,0.111,1.3877787807814457e-17,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,32,32,4096,11008,32768,True,608,8
0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.168,0.168,0.16800000000000004,0.168,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.233,0.233,0.23299999999999996,0.233,5.551115123125783e-17,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.111,0.112,0.11105000000000002,0.111,0.00021794494717703385,0.017,0.018000000000000002,0.017250000000000005,0.017,0.00043301270189221973,32,32,4096,11008,32768,True,600,8
0.027,0.028,0.02704761904761905,0.027,0.00021295885499998015,0.023,0.024,0.023750000000000004,0.024,0.0004330127018922197,0.134,0.135,0.13495,0.135,0.00021794494717703385,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.046200000000000005,0.046,0.0004000000000000003,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.232,0.233,0.2327,0.233,0.0004582575694955844,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,0.111,0.112,0.11105000000000002,0.111,0.00021794494717703385,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,32,32,4096,11008,32768,True,592,8
0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.023,0.024,0.023600000000000003,0.024,0.0004898979485566361,0.135,0.137,0.13535,0.135,0.0007262919523166982,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.046250000000000006,0.046,0.00043301270189221973,0.025,0.026000000000000002,0.025950000000000008,0.026000000000000002,0.00021794494717703385,0.232,0.233,0.23259999999999997,0.233,0.0004898979485566361,0.01,0.011,0.0108,0.011,0.0003999999999999997,0.111,0.112,0.11105000000000002,0.111,0.00021794494717703385,0.016,0.017,0.016950000000000003,0.017,0.00021794494717703385,32,32,4096,11008,32768,True,584,8
0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.11900000000000001,0.12,0.11940000000000002,0.11900000000000001,0.0004898979485566292,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04615000000000001,0.046,0.0003570714214271428,0.025,0.026000000000000002,0.025250000000000005,0.025,0.00043301270189221973,0.232,0.233,0.23264999999999997,0.233,0.0004769696007084733,0.01,0.011,0.010100000000000001,0.01,0.00029999999999999976,0.111,0.112,0.11110000000000005,0.111,0.00030000000000000024,0.016,0.017,0.016550000000000002,0.017,0.0004974937185533105,32,32,4096,11008,32768,True,576,8
0.026000000000000002,0.027,0.026047619047619056,0.026000000000000002,0.00021295885499997942,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.11900000000000001,0.12,0.11920000000000004,0.11900000000000001,0.00039999999999999487,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04605000000000001,0.046,0.00021794494717703385,0.023,0.024,0.023200000000000005,0.023,0.00040000000000000034,0.232,0.233,0.23245,0.232,0.0004974937185533104,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.111,0.112,0.11110000000000002,0.111,0.00030000000000000024,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,32,32,4096,11008,32768,True,568,8
0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.11900000000000001,0.12,0.11915000000000005,0.11900000000000001,0.00035707142142713785,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04605000000000001,0.046,0.00021794494717703385,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.232,0.234,0.23254999999999998,0.2325,0.0005894913061275804,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.111,0.112,0.11105000000000002,0.111,0.00021794494717703385,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,32,32,4096,11008,32768,True,560,8
0.025,0.026000000000000002,0.02595238095238096,0.026000000000000002,0.00021295885499998017,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.11900000000000001,0.12,0.11905000000000006,0.11900000000000001,0.00021794494717703082,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04610000000000001,0.046,0.0003000000000000003,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.231,0.234,0.23225000000000007,0.232,0.0006224949798994372,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.111,0.112,0.11130000000000002,0.111,0.0004582575694955844,0.015,0.016,0.015700000000000002,0.016,0.0004582575694955844,32,32,4096,11008,32768,True,552,8
0.025,0.026000000000000002,0.0250952380952381,0.025,0.0002935435239509039,0.02,0.021,0.020550000000000006,0.021,0.0004974937185533105,0.11900000000000001,0.11900000000000001,0.11900000000000004,0.11900000000000001,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.232,0.233,0.23240000000000002,0.232,0.0004898979485566361,0.009000000000000001,0.01,0.009900000000000003,0.01,0.00029999999999999976,0.111,0.112,0.11110000000000002,0.111,0.00030000000000000024,0.015,0.016,0.015850000000000003,0.016,0.00035707142142714284,32,32,4096,11008,32768,True,544,8
0.025,0.026000000000000002,0.025047619047619055,0.025,0.00021295885499998017,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,0.11900000000000001,0.11900000000000001,0.11900000000000004,0.11900000000000001,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04605000000000001,0.046,0.00021794494717703385,0.022,0.023,0.022900000000000004,0.023,0.0003000000000000003,0.232,0.233,0.23235,0.232,0.0004769696007084732,0.009000000000000001,0.01,0.009700000000000004,0.01,0.00045825756949558356,0.111,0.112,0.11115000000000001,0.111,0.0003570714214271428,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,32,32,4096,11008,32768,True,536,8
0.024,0.025,0.024571428571428577,0.025,0.0004948716593053939,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.11900000000000001,0.11900000000000001,0.11900000000000004,0.11900000000000001,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04605000000000001,0.046,0.00021794494717703385,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.231,0.233,0.23199999999999998,0.232,0.0005477225575051665,0.009000000000000001,0.01,0.009400000000000002,0.009000000000000001,0.0004898979485566352,0.111,0.112,0.11105000000000001,0.111,0.00021794494717703388,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,32,32,4096,11008,32768,True,528,8
0.024,0.025,0.02414285714285715,0.024,0.0003499271061118829,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.11900000000000001,0.11900000000000001,0.11900000000000004,0.11900000000000001,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.022,0.023,0.022950000000000005,0.023,0.00021794494717703385,0.231,0.233,0.23205,0.232,0.0007399324293474377,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.111,0.112,0.11115000000000001,0.111,0.00035707142142714273,0.014,0.015,0.014750000000000003,0.015,0.00043301270189221897,32,32,4096,11008,32768,True,520,8
0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.022,0.023,0.022700000000000005,0.023,0.0004582575694955844,0.241,0.242,0.24119999999999994,0.241,0.0004000000000000004,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,32,4096,11008,32768,True,512,8
0.023,0.024,0.023809523809523815,0.024,0.00039267672624930137,0.019,0.02,0.019850000000000003,0.02,0.00035707142142714284,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,0.241,0.242,0.24114999999999992,0.241,0.00035707142142714273,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.013000000000000001,0.014,0.013400000000000004,0.013000000000000001,0.0004898979485566351,32,32,4096,11008,32768,True,504,8
0.023,0.024,0.02314285714285715,0.023,0.0003499271061118829,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,0.241,0.242,0.24114999999999992,0.241,0.00035707142142714273,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,32,4096,11008,32768,True,496,8
0.023,0.024,0.023047619047619053,0.023,0.00021295885499998015,0.017,0.018000000000000002,0.017300000000000003,0.017,0.0004582575694955844,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.241,0.241,0.24099999999999994,0.241,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,32,4096,11008,32768,True,488,8
0.022,0.023,0.022952380952380957,0.023,0.00021295885499998017,0.017,0.018000000000000002,0.017050000000000003,0.017,0.00021794494717703388,0.122,0.123,0.12280000000000002,0.123,0.0004000000000000003,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.019,0.02,0.019650000000000004,0.02,0.0004769696007084733,0.241,0.241,0.24099999999999994,0.241,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.012,0.013000000000000001,0.012600000000000004,0.013000000000000001,0.0004898979485566361,32,32,4096,11008,32768,True,480,8
0.022,0.023,0.022666666666666672,0.023,0.00047140452079103207,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.122,0.123,0.12285000000000004,0.123,0.0003570714214271428,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.046,0.047,0.04690000000000001,0.047,0.00030000000000000024,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.241,0.241,0.24099999999999994,0.241,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.012,0.013000000000000001,0.012500000000000002,0.0125,0.0005000000000000004,32,32,4096,11008,32768,True,472,8
0.021,0.022,0.021952380952380956,0.022,0.00021295885499997942,0.016,0.017,0.016750000000000004,0.017,0.00043301270189221973,0.122,0.123,0.12275,0.123,0.00043301270189221973,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.046,0.047,0.04685000000000001,0.047,0.00035707142142714284,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.241,0.241,0.24099999999999994,0.241,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.012,0.013000000000000001,0.012150000000000003,0.012,0.0003570714214271428,32,32,4096,11008,32768,True,464,8
0.021,0.022,0.021952380952380956,0.022,0.00021295885499997942,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,0.122,0.123,0.12280000000000002,0.123,0.00040000000000000034,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.046,0.047,0.04665000000000001,0.047,0.0004769696007084732,0.018000000000000002,0.019,0.018700000000000005,0.019,0.0004582575694955828,0.241,0.241,0.24099999999999994,0.241,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.112,0.11200000000000002,0.112,1.3877787807814457e-17,0.011,0.012,0.011900000000000003,0.012,0.00030000000000000024,32,32,4096,11008,32768,True,456,8
